date,symbol,marketcapname,sector
21-08-2023,ADANIENSOL,Largecap,Miscellaneous
21-08-2023,LALPATHLAB,Largecap,Pharmaceuticals
21-08-2023,BLS,Midcap,I.T
21-08-2023,LTTS,Largecap,I.T
22-08-2023,AEGISCHEM,Midcap,Services
22-08-2023,KARURVYSYA,Midcap,Bank
22-08-2023,BEL,Largecap,FMCG
22-08-2023,CRISIL,Largecap,Miscellaneous
22-08-2023,BHEL,Largecap,FMCG
22-08-2023,WHIRLPOOL,Largecap,FMCG
22-08-2023,MFSL,Largecap,Finance
22-08-2023,BIRLACORPN,Midcap,Industrials
22-08-2023,TATACOMM,Largecap,Telecom
22-08-2023,BHARATFORG,Largecap,Industrials
22-08-2023,ESCORTS,Largecap,Auto
22-08-2023,VOLTAS,Largecap,FMCG
22-08-2023,GSFC,Midcap,Industrials
22-08-2023,EIHOTEL,Midcap,Services
22-08-2023,INDHOTEL,Largecap,Services
22-08-2023,VTL,Midcap,Textiles
22-08-2023,VIPIND,Midcap,FMCG
22-08-2023,SUPREMEIND,Largecap,FMCG
22-08-2023,CHOLAFIN,Largecap,Finance
22-08-2023,MANYAVAR,Largecap,FMCG
22-08-2023,RAINBOW,Midcap,Pharmaceuticals
22-08-2023,AVANTIFEED,Midcap,Miscellaneous
22-08-2023,MMTC,Midcap,Services
22-08-2023,HINDCOPPER,Midcap,Metals
22-08-2023,NLCINDIA,Midcap,Miscellaneous
22-08-2023,WELSPUNIND,Midcap,Textiles
22-08-2023,ASAHIINDIA,Midcap,Industrials
22-08-2023,ACI,Midcap,Industrials
22-08-2023,FIVESTAR,Largecap,Finance
22-08-2023,KAYNES,Midcap,FMCG
22-08-2023,RATNAMANI,Midcap,Metals
22-08-2023,TRIDENT,Midcap,Textiles
22-08-2023,ALOKINDS,Midcap,Textiles
22-08-2023,NSLNISP,Midcap,Metals
22-08-2023,SAFARI,Midcap,FMCG
22-08-2023,3MINDIA,Largecap,Miscellaneous
22-08-2023,LINDEINDIA,Largecap,Industrials
22-08-2023,ITI,Midcap,Telecom
22-08-2023,POONAWALLA,Largecap,Finance
22-08-2023,RCF,Midcap,Industrials
22-08-2023,AARTIDRUGS,Smallcap,Pharmaceuticals
22-08-2023,HUDCO,Midcap,Finance
22-08-2023,AUBANK,Largecap,Bank
22-08-2023,DIXON,Largecap,FMCG
22-08-2023,NATCOPHARM,Midcap,Pharmaceuticals
22-08-2023,ABCAPITAL,Largecap,Finance
22-08-2023,NMDC,Largecap,Industrials
22-08-2023,GICRE,Largecap,Services
22-08-2023,IEX,Midcap,Miscellaneous
22-08-2023,NIACL,Largecap,Services
22-08-2023,BDL,Midcap,FMCG
22-08-2023,VARROC,Midcap,Auto
22-08-2023,BCG,Smallcap,I.T
22-08-2023,CHALET,Midcap,Services
22-08-2023,POLYCAB,Largecap,Industrials
22-08-2023,POLYMED,Midcap,Pharmaceuticals
22-08-2023,UJJIVANSFB,Midcap,Bank
22-08-2023,MAXHEALTH,Largecap,Pharmaceuticals
22-08-2023,WELCORP,Midcap,Metals
22-08-2023,GAIL,Largecap,Industrials
22-08-2023,ENGINERSIN,Midcap,Realty
22-08-2023,TTML,Midcap,Telecom
22-08-2023,MCDOWELL-N,Largecap,FMCG
22-08-2023,JSL,Largecap,Metals
22-08-2023,CENTURYPLY,Midcap,Miscellaneous
22-08-2023,IIFL,Largecap,Finance
22-08-2023,SUZLON,Largecap,FMCG
22-08-2023,KEC,Midcap,FMCG
22-08-2023,M&MFIN,Largecap,Finance
22-08-2023,GMRINFRA,Largecap,Realty
22-08-2023,TORNTPOWER,Largecap,Miscellaneous
22-08-2023,NETWORK18,Midcap,Media
22-08-2023,TV18BRDCST,Midcap,Media
22-08-2023,FSL,Midcap,I.T
22-08-2023,IDEA,Largecap,Telecom
22-08-2023,KPRMILL,Largecap,FMCG
22-08-2023,KNRCON,Midcap,Realty
22-08-2023,ADANIPOWER,Largecap,Miscellaneous
22-08-2023,SJVN,Largecap,Miscellaneous
22-08-2023,L&TFH,Largecap,Finance
22-08-2023,EQUITASBNK,Midcap,Bank
22-08-2023,NBCC,Midcap,Realty
22-08-2023,INDUSTOWER,Largecap,Telecom
22-08-2023,ANURAS,Midcap,Industrials
22-08-2023,CRAFTSMAN,Midcap,Auto
22-08-2023,KALYANKJIL,Largecap,Miscellaneous
22-08-2023,SONACOMS,Largecap,Auto
22-08-2023,KIMS,Midcap,Pharmaceuticals
22-08-2023,CLEAN,Midcap,Industrials
22-08-2023,NYKAA,Largecap,I.T
22-08-2023,DATAPATTNS,Midcap,FMCG
22-08-2023,ADANIENSOL,Largecap,Miscellaneous
22-08-2023,IDFCFIRSTB,Largecap,Bank
22-08-2023,TEAMLEASE,Smallcap,Miscellaneous
22-08-2023,CROMPTON,Midcap,FMCG
23-08-2023,AEGISCHEM,Midcap,Services
23-08-2023,KARURVYSYA,Midcap,Bank
23-08-2023,FACT,Largecap,Industrials
23-08-2023,BATAINDIA,Largecap,FMCG
23-08-2023,BEML,Midcap,FMCG
23-08-2023,CESC,Midcap,Miscellaneous
23-08-2023,CHAMBLFERT,Midcap,Industrials
23-08-2023,MRPL,Midcap,Industrials
23-08-2023,FINCABLES,Midcap,Industrials
23-08-2023,GODREJIND,Largecap,Industrials
23-08-2023,INGERRAND,Midcap,FMCG
23-08-2023,WHIRLPOOL,Largecap,FMCG
23-08-2023,KIRLFER,Midcap,Metals
23-08-2023,LAXMIMACH,Midcap,Industrials
23-08-2023,MFSL,Largecap,Finance
23-08-2023,FEDERALBNK,Largecap,Bank
23-08-2023,TATACOMM,Largecap,Telecom
23-08-2023,BHARATFORG,Largecap,Industrials
23-08-2023,DEEPAKFERT,Midcap,Industrials
23-08-2023,GLAXO,Largecap,Pharmaceuticals
23-08-2023,INDHOTEL,Largecap,Services
23-08-2023,SCHAEFFLER,Largecap,Industrials
23-08-2023,GRINDWELL,Largecap,FMCG
23-08-2023,PCBL,Midcap,Industrials
23-08-2023,JBCHEPHARM,Midcap,Pharmaceuticals
23-08-2023,GRAPHITE,Midcap,FMCG
23-08-2023,CHOLAFIN,Largecap,Finance
23-08-2023,CARBORUNIV,Largecap,FMCG
23-08-2023,MMTC,Midcap,Services
23-08-2023,NLCINDIA,Midcap,Miscellaneous
23-08-2023,WELSPUNIND,Midcap,Textiles
23-08-2023,USHAMART,Midcap,Metals
23-08-2023,PPLPHARMA,Midcap,Pharmaceuticals
23-08-2023,MEDANTA,Largecap,Pharmaceuticals
23-08-2023,KEI,Largecap,Industrials
23-08-2023,FIVESTAR,Largecap,Finance
23-08-2023,ALOKINDS,Midcap,Textiles
23-08-2023,NSLNISP,Midcap,Metals
23-08-2023,3MINDIA,Largecap,Miscellaneous
23-08-2023,AARTIIND,Midcap,Industrials
23-08-2023,RCF,Midcap,Industrials
23-08-2023,BSE,Midcap,Miscellaneous
23-08-2023,COCHINSHIP,Midcap,Industrials
23-08-2023,GUJALKALI,Midcap,Industrials
23-08-2023,JUBLPHARMA,Midcap,Pharmaceuticals
23-08-2023,BANDHANBNK,Largecap,Bank
23-08-2023,HAL,Largecap,FMCG
23-08-2023,LEMONTREE,Midcap,Services
23-08-2023,VARROC,Midcap,Auto
23-08-2023,ZYDUSWELL,Midcap,FMCG
23-08-2023,POLYCAB,Largecap,Industrials
23-08-2023,KPITTECH,Largecap,I.T
23-08-2023,SWSOLAR,Midcap,Industrials
23-08-2023,CSBBANK,Midcap,Bank
23-08-2023,POWERINDIA,Midcap,FMCG
23-08-2023,MAXHEALTH,Largecap,Pharmaceuticals
23-08-2023,VAIBHAVGBL,Midcap,Miscellaneous
23-08-2023,JKPAPER,Midcap,Industrials
23-08-2023,ENGINERSIN,Midcap,Realty
23-08-2023,CUB,Midcap,Bank
23-08-2023,AXISBANK,Largecap,Bank
23-08-2023,IOB,Largecap,Bank
23-08-2023,CERA,Midcap,Industrials
23-08-2023,UNIONBANK,Largecap,Bank
23-08-2023,UCOBANK,Largecap,Bank
23-08-2023,MAHABANK,Largecap,Bank
23-08-2023,JBMA,Midcap,Auto
23-08-2023,SUZLON,Largecap,FMCG
23-08-2023,M&MFIN,Largecap,Finance
23-08-2023,SUNTV,Largecap,Media
23-08-2023,ALLCARGO,Midcap,Services
23-08-2023,GMRINFRA,Largecap,Realty
23-08-2023,CENTRALBK,Largecap,Bank
23-08-2023,IRB,Midcap,Realty
23-08-2023,ADANIPOWER,Largecap,Miscellaneous
23-08-2023,GODREJPROP,Largecap,Realty
23-08-2023,MTARTECH,Midcap,Industrials
23-08-2023,EASEMYTRIP,Midcap,Miscellaneous
23-08-2023,JUBLINGREA,Midcap,Industrials
23-08-2023,ZOMATO,Largecap,I.T
23-08-2023,CHEMPLASTS,Midcap,Industrials
23-08-2023,SHARDACROP,Smallcap,Industrials
23-08-2023,POLICYBZR,Largecap,I.T
23-08-2023,PAYTM,Largecap,I.T
23-08-2023,SAPPHIRE,Midcap,Quick Service Restaurant
23-08-2023,GOCOLORS,Midcap,Textiles
23-08-2023,METROBRAND,Largecap,FMCG
23-08-2023,ADANIENSOL,Largecap,Miscellaneous
23-08-2023,CROMPTON,Midcap,FMCG
23-08-2023,QUESS,Midcap,Miscellaneous
23-08-2023,RBLBANK,Midcap,Bank
24-08-2023,KARURVYSYA,Midcap,Bank
24-08-2023,EIDPARRY,Midcap,FMCG
24-08-2023,HFCL,Midcap,Realty
24-08-2023,RALLIS,Smallcap,Industrials
24-08-2023,JINDALSAW,Midcap,Metals
24-08-2023,ESCORTS,Largecap,Auto
24-08-2023,BBTC,Midcap,Miscellaneous
24-08-2023,SWANENERGY,Midcap,Miscellaneous
24-08-2023,COROMANDEL,Largecap,Industrials
24-08-2023,SYRMA,Midcap,FMCG
24-08-2023,MEDANTA,Largecap,Pharmaceuticals
24-08-2023,KAYNES,Midcap,FMCG
24-08-2023,KPIL,Midcap,FMCG
24-08-2023,GAEL,Midcap,FMCG
24-08-2023,AUBANK,Largecap,Bank
24-08-2023,MPHASIS,Largecap,I.T
24-08-2023,ASTERDM,Midcap,Pharmaceuticals
24-08-2023,VARROC,Midcap,Auto
24-08-2023,ZYDUSWELL,Midcap,FMCG
24-08-2023,BORORENEW,Midcap,Industrials
24-08-2023,SUVENPHAR,Midcap,Pharmaceuticals
24-08-2023,JKPAPER,Midcap,Industrials
24-08-2023,CYIENT,Midcap,I.T
24-08-2023,APARINDS,Largecap,FMCG
24-08-2023,COFORGE,Largecap,I.T
24-08-2023,CENTURYPLY,Midcap,Miscellaneous
24-08-2023,RENUKA,Midcap,FMCG
24-08-2023,SOLARINDS,Largecap,Industrials
24-08-2023,SUNTV,Largecap,Media
24-08-2023,GMRINFRA,Largecap,Realty
24-08-2023,NAUKRI,Largecap,I.T
24-08-2023,MHRIL,Midcap,Services
24-08-2023,PERSISTENT,Largecap,I.T
24-08-2023,TRITURBINE,Midcap,FMCG
24-08-2023,APLAPOLLO,Largecap,Metals
24-08-2023,RTNINDIA,Midcap,Miscellaneous
24-08-2023,LXCHEM,Midcap,Industrials
24-08-2023,IBULHSGFIN,Midcap,Finance
24-08-2023,KIMS,Midcap,Pharmaceuticals
24-08-2023,CHEMPLASTS,Midcap,Industrials
24-08-2023,POLICYBZR,Largecap,I.T
24-08-2023,LATENTVIEW,Midcap,I.T
24-08-2023,MAPMYINDIA,Midcap,I.T
24-08-2023,METROBRAND,Largecap,FMCG
24-08-2023,DATAPATTNS,Midcap,FMCG
24-08-2023,QUESS,Midcap,Miscellaneous
25-08-2023,AEGISCHEM,Midcap,Services
25-08-2023,CENTURYTEX,Midcap,Industrials
25-08-2023,MRPL,Midcap,Industrials
25-08-2023,FINCABLES,Midcap,Industrials
25-08-2023,HFCL,Midcap,Realty
25-08-2023,KSB,Midcap,FMCG
25-08-2023,PEL,Largecap,Finance
25-08-2023,PATANJALI,Largecap,FMCG
25-08-2023,ESCORTS,Largecap,Auto
25-08-2023,CASTROLIND,Midcap,Industrials
25-08-2023,CHOLAHLDNG,Largecap,Finance
25-08-2023,JBCHEPHARM,Midcap,Pharmaceuticals
25-08-2023,GRAPHITE,Midcap,FMCG
25-08-2023,CAMPUS,Midcap,FMCG
25-08-2023,AVANTIFEED,Midcap,Miscellaneous
25-08-2023,ASAHIINDIA,Midcap,Industrials
25-08-2023,SYRMA,Midcap,FMCG
25-08-2023,KEI,Largecap,Industrials
25-08-2023,KAYNES,Midcap,FMCG
25-08-2023,KFINTECH,Midcap,Miscellaneous
25-08-2023,ALOKINDS,Midcap,Textiles
25-08-2023,SAFARI,Midcap,FMCG
25-08-2023,JMFINANCIL,Midcap,Finance
25-08-2023,LINDEINDIA,Largecap,Industrials
25-08-2023,MASTEK,Midcap,I.T
25-08-2023,RCF,Midcap,Industrials
25-08-2023,COCHINSHIP,Midcap,Industrials
25-08-2023,TIINDIA,Largecap,Auto
25-08-2023,VARROC,Midcap,Auto
25-08-2023,MANAPPURAM,Midcap,Finance
25-08-2023,METROPOLIS,Midcap,Pharmaceuticals
25-08-2023,FDC,Midcap,Pharmaceuticals
25-08-2023,UJJIVANSFB,Midcap,Bank
25-08-2023,PRINCEPIPE,Midcap,FMCG
25-08-2023,SUVENPHAR,Midcap,Pharmaceuticals
25-08-2023,POWERINDIA,Midcap,FMCG
25-08-2023,ROSSARI,Smallcap,Industrials
25-08-2023,GAIL,Largecap,Industrials
25-08-2023,VAIBHAVGBL,Midcap,Miscellaneous
25-08-2023,ANGELONE,Midcap,Services
25-08-2023,CYIENT,Midcap,I.T
25-08-2023,ENGINERSIN,Midcap,Realty
25-08-2023,APARINDS,Largecap,FMCG
25-08-2023,TTML,Midcap,Telecom
25-08-2023,OLECTRA,Midcap,Auto
25-08-2023,CERA,Midcap,Industrials
25-08-2023,UCOBANK,Largecap,Bank
25-08-2023,MAHABANK,Largecap,Bank
25-08-2023,CENTURYPLY,Midcap,Miscellaneous
25-08-2023,JBMA,Midcap,Auto
25-08-2023,JKCEMENT,Largecap,Industrials
25-08-2023,SUZLON,Largecap,FMCG
25-08-2023,SOLARINDS,Largecap,Industrials
25-08-2023,SUNTV,Largecap,Media
25-08-2023,TORNTPOWER,Largecap,Miscellaneous
25-08-2023,NETWORK18,Midcap,Media
25-08-2023,TV18BRDCST,Midcap,Media
25-08-2023,REDINGTON,Midcap,Services
25-08-2023,FSL,Midcap,I.T
25-08-2023,PFC,Largecap,Finance
25-08-2023,INDIANB,Largecap,Bank
25-08-2023,IDEA,Largecap,Telecom
25-08-2023,JYOTHYLAB,Midcap,FMCG
25-08-2023,KNRCON,Midcap,Realty
25-08-2023,BAJAJFINSV,Largecap,Finance
25-08-2023,MHRIL,Midcap,Services
25-08-2023,JSWENERGY,Largecap,Miscellaneous
25-08-2023,PERSISTENT,Largecap,I.T
25-08-2023,APLAPOLLO,Largecap,Metals
25-08-2023,RTNINDIA,Midcap,Miscellaneous
25-08-2023,INDUSTOWER,Largecap,Telecom
25-08-2023,JUBLINGREA,Midcap,Industrials
25-08-2023,ANURAS,Midcap,Industrials
25-08-2023,IBULHSGFIN,Midcap,Finance
25-08-2023,SONACOMS,Largecap,Auto
25-08-2023,GRINFRA,Midcap,Realty
25-08-2023,CHEMPLASTS,Midcap,Industrials
25-08-2023,GOCOLORS,Midcap,Textiles
25-08-2023,MAPMYINDIA,Midcap,I.T
25-08-2023,NH,Largecap,Pharmaceuticals
25-08-2023,TEAMLEASE,Smallcap,Miscellaneous
25-08-2023,RBLBANK,Midcap,Bank
28-08-2023,CENTURYTEX,Midcap,Industrials
28-08-2023,BLUESTARCO,Midcap,FMCG
28-08-2023,CHAMBLFERT,Midcap,Industrials
28-08-2023,BHEL,Largecap,FMCG
28-08-2023,LUPIN,Largecap,Pharmaceuticals
28-08-2023,RAMCOCEM,Largecap,Industrials
28-08-2023,MFSL,Largecap,Finance
28-08-2023,PEL,Largecap,Finance
28-08-2023,RALLIS,Smallcap,Industrials
28-08-2023,PGHH,Largecap,FMCG
28-08-2023,FEDERALBNK,Largecap,Bank
28-08-2023,BHARATFORG,Largecap,Industrials
28-08-2023,GNFC,Midcap,Industrials
28-08-2023,GSFC,Midcap,Industrials
28-08-2023,TATACHEM,Largecap,Industrials
28-08-2023,FINPIPE,Midcap,FMCG
28-08-2023,COROMANDEL,Largecap,Industrials
28-08-2023,JBCHEPHARM,Midcap,Pharmaceuticals
28-08-2023,GRAPHITE,Midcap,FMCG
28-08-2023,HEG,Midcap,FMCG
28-08-2023,DELHIVERY,Largecap,Services
28-08-2023,MMTC,Midcap,Services
28-08-2023,ASAHIINDIA,Midcap,Industrials
28-08-2023,SYRMA,Midcap,FMCG
28-08-2023,ACI,Midcap,Industrials
28-08-2023,FIVESTAR,Largecap,Finance
28-08-2023,JAMNAAUTO,Smallcap,Auto
28-08-2023,MASTEK,Midcap,I.T
28-08-2023,GAEL,Midcap,FMCG
28-08-2023,NATCOPHARM,Midcap,Pharmaceuticals
28-08-2023,NMDC,Largecap,Industrials
28-08-2023,NIACL,Largecap,Services
28-08-2023,GUJALKALI,Midcap,Industrials
28-08-2023,INDIACEM,Midcap,Industrials
28-08-2023,JUBLPHARMA,Midcap,Pharmaceuticals
28-08-2023,AMBER,Midcap,FMCG
28-08-2023,ASTERDM,Midcap,Pharmaceuticals
28-08-2023,FINEORG,Midcap,Industrials
28-08-2023,RITES,Midcap,Realty
28-08-2023,VARROC,Midcap,Auto
28-08-2023,KRBL,Midcap,FMCG
28-08-2023,MANAPPURAM,Midcap,Finance
28-08-2023,ZYDUSWELL,Midcap,FMCG
28-08-2023,CHALET,Midcap,Services
28-08-2023,RVNL,Largecap,Realty
28-08-2023,IRCTC,Largecap,Miscellaneous
28-08-2023,CSBBANK,Midcap,Bank
28-08-2023,ANGELONE,Midcap,Services
28-08-2023,NATIONALUM,Midcap,Metals
28-08-2023,JINDALSTEL,Largecap,Metals
28-08-2023,GLENMARK,Largecap,Pharmaceuticals
28-08-2023,TTML,Midcap,Telecom
28-08-2023,UNIONBANK,Largecap,Bank
28-08-2023,SUPRAJIT,Midcap,Auto
28-08-2023,BIOCON,Largecap,Pharmaceuticals
28-08-2023,MAHABANK,Largecap,Bank
28-08-2023,UNOMINDA,Largecap,Auto
28-08-2023,SHOPERSTOP,Midcap,FMCG
28-08-2023,SOLARINDS,Largecap,Industrials
28-08-2023,TV18BRDCST,Midcap,Media
28-08-2023,IDEA,Largecap,Telecom
28-08-2023,KPRMILL,Largecap,FMCG
28-08-2023,POWERGRID,Largecap,Miscellaneous
28-08-2023,GODREJPROP,Largecap,Realty
28-08-2023,SJVN,Largecap,Miscellaneous
28-08-2023,GPPL,Midcap,Industrials
28-08-2023,MUTHOOTFIN,Largecap,Finance
28-08-2023,RHIM,Midcap,Industrials
28-08-2023,NBCC,Midcap,Realty
28-08-2023,GLAND,Largecap,Pharmaceuticals
28-08-2023,RTNINDIA,Midcap,Miscellaneous
28-08-2023,RBA,Midcap,Quick Service Restaurant
28-08-2023,INDUSTOWER,Largecap,Telecom
28-08-2023,JUBLINGREA,Midcap,Industrials
28-08-2023,LXCHEM,Midcap,Industrials
28-08-2023,KALYANKJIL,Largecap,Miscellaneous
28-08-2023,NAZARA,Midcap,I.T
28-08-2023,ABFRL,Largecap,FMCG
28-08-2023,IBULHSGFIN,Midcap,Finance
28-08-2023,DEVYANI,Largecap,Quick Service Restaurant
28-08-2023,INTELLECT,Midcap,I.T
28-08-2023,MINDACORP,Midcap,Auto
28-08-2023,PNCINFRA,Midcap,Realty
28-08-2023,SYNGENE,Largecap,Pharmaceuticals
29-08-2023,ATUL,Largecap,Industrials
29-08-2023,FACT,Largecap,Industrials
29-08-2023,BEML,Midcap,FMCG
29-08-2023,BHEL,Largecap,FMCG
29-08-2023,MRPL,Midcap,Industrials
29-08-2023,GODFRYPHLP,Midcap,FMCG
29-08-2023,TRENT,Largecap,FMCG
29-08-2023,LAXMIMACH,Midcap,Industrials
29-08-2023,PIDILITIND,Largecap,Industrials
29-08-2023,RAIN,Midcap,Services
29-08-2023,THERMAX,Largecap,FMCG
29-08-2023,VOLTAS,Largecap,FMCG
29-08-2023,DEEPAKFERT,Midcap,Industrials
29-08-2023,GNFC,Midcap,Industrials
29-08-2023,TATACHEM,Largecap,Industrials
29-08-2023,FINPIPE,Midcap,FMCG
29-08-2023,VTL,Midcap,Textiles
29-08-2023,SWANENERGY,Midcap,Miscellaneous
29-08-2023,SRF,Largecap,Industrials
29-08-2023,CHOLAHLDNG,Largecap,Finance
29-08-2023,DEEPAKNTR,Largecap,Industrials
29-08-2023,PCBL,Midcap,Industrials
29-08-2023,ALKYLAMINE,Midcap,Industrials
29-08-2023,AVANTIFEED,Midcap,Miscellaneous
29-08-2023,ADANIENT,Largecap,Services
29-08-2023,HINDCOPPER,Midcap,Metals
29-08-2023,ASAHIINDIA,Midcap,Industrials
29-08-2023,HAVELLS,Largecap,FMCG
29-08-2023,ACI,Midcap,Industrials
29-08-2023,CCL,Midcap,FMCG
29-08-2023,KPIL,Midcap,FMCG
29-08-2023,3MINDIA,Largecap,Miscellaneous
29-08-2023,PIIND,Largecap,Industrials
29-08-2023,AARTIIND,Midcap,Industrials
29-08-2023,GAEL,Midcap,FMCG
29-08-2023,RCF,Midcap,Industrials
29-08-2023,AARTIDRUGS,Smallcap,Pharmaceuticals
29-08-2023,HUDCO,Midcap,Finance
29-08-2023,NAM-INDIA,Largecap,Finance
29-08-2023,GUJALKALI,Midcap,Industrials
29-08-2023,IRCON,Midcap,Realty
29-08-2023,BALAMINES,Midcap,Industrials
29-08-2023,FLUOROCHEM,Largecap,Industrials
29-08-2023,SUMICHEM,Largecap,Industrials
29-08-2023,VAIBHAVGBL,Midcap,Miscellaneous
29-08-2023,CYIENT,Midcap,I.T
29-08-2023,NATIONALUM,Midcap,Metals
29-08-2023,JINDALSTEL,Largecap,Metals
29-08-2023,MAHLIFE,Midcap,Realty
29-08-2023,TVSMOTOR,Largecap,Auto
29-08-2023,NAVINFLUOR,Midcap,Industrials
29-08-2023,JSL,Largecap,Metals
29-08-2023,SUPRAJIT,Midcap,Auto
29-08-2023,IGL,Largecap,Industrials
29-08-2023,COFORGE,Largecap,I.T
29-08-2023,SUZLON,Largecap,FMCG
29-08-2023,KEC,Midcap,FMCG
29-08-2023,TANLA,Midcap,I.T
29-08-2023,DLF,Largecap,Realty
29-08-2023,SPARC,Midcap,Miscellaneous
29-08-2023,KPRMILL,Largecap,FMCG
29-08-2023,ADANIPORTS,Largecap,Realty
29-08-2023,BRIGADE,Midcap,Realty
29-08-2023,IRB,Midcap,Realty
29-08-2023,MHRIL,Midcap,Services
29-08-2023,ADANIPOWER,Largecap,Miscellaneous
29-08-2023,JSWENERGY,Largecap,Miscellaneous
29-08-2023,GPPL,Midcap,Industrials
29-08-2023,APLLTD,Midcap,Pharmaceuticals
29-08-2023,EQUITASBNK,Midcap,Bank
29-08-2023,RTNINDIA,Midcap,Miscellaneous
29-08-2023,INDIGOPNTS,Midcap,Industrials
29-08-2023,JUBLINGREA,Midcap,Industrials
29-08-2023,KALYANKJIL,Largecap,Miscellaneous
29-08-2023,NAZARA,Midcap,I.T
29-08-2023,LODHA,Largecap,Realty
29-08-2023,ZOMATO,Largecap,I.T
29-08-2023,EPIGRAL,Smallcap,Industrials
29-08-2023,CHEMPLASTS,Midcap,Industrials
29-08-2023,SHARDACROP,Smallcap,Industrials
29-08-2023,STARHEALTH,Largecap,Services
29-08-2023,METROBRAND,Largecap,FMCG
29-08-2023,INFIBEAM,Midcap,I.T
29-08-2023,ICICIPRULI,Largecap,Services
30-08-2023,LAURUSLABS,Largecap,Pharmaceuticals
30-08-2023,CENTURYTEX,Midcap,Industrials
30-08-2023,CRISIL,Largecap,Miscellaneous
30-08-2023,BHEL,Largecap,FMCG
30-08-2023,SAIL,Largecap,Metals
30-08-2023,HFCL,Midcap,Realty
30-08-2023,KSB,Midcap,FMCG
30-08-2023,LAXMIMACH,Midcap,Industrials
30-08-2023,JINDALSAW,Midcap,Metals
30-08-2023,SUNDRMFAST,Largecap,Auto
30-08-2023,ESCORTS,Largecap,Auto
30-08-2023,DEEPAKFERT,Midcap,Industrials
30-08-2023,EIHOTEL,Midcap,Services
30-08-2023,INDHOTEL,Largecap,Services
30-08-2023,WESTLIFE,Midcap,Quick Service Restaurant
30-08-2023,DEEPAKNTR,Largecap,Industrials
30-08-2023,RAINBOW,Midcap,Pharmaceuticals
30-08-2023,DELHIVERY,Largecap,Services
30-08-2023,KEI,Largecap,Industrials
30-08-2023,KFINTECH,Midcap,Miscellaneous
30-08-2023,ELGIEQUIP,Midcap,FMCG
30-08-2023,NSLNISP,Midcap,Metals
30-08-2023,DCMSHRIRAM,Midcap,Miscellaneous
30-08-2023,POLYPLEX,Smallcap,Services
30-08-2023,AARTIDRUGS,Smallcap,Pharmaceuticals
30-08-2023,BSE,Midcap,Miscellaneous
30-08-2023,HUDCO,Midcap,Finance
30-08-2023,ERIS,Midcap,Pharmaceuticals
30-08-2023,COCHINSHIP,Midcap,Industrials
30-08-2023,LEMONTREE,Midcap,Services
30-08-2023,RITES,Midcap,Realty
30-08-2023,KRBL,Midcap,FMCG
30-08-2023,CONCOR,Largecap,Services
30-08-2023,CHALET,Midcap,Services
30-08-2023,RAJESHEXPO,Midcap,Miscellaneous
30-08-2023,PRINCEPIPE,Midcap,FMCG
30-08-2023,BORORENEW,Midcap,Industrials
30-08-2023,MAXHEALTH,Largecap,Pharmaceuticals
30-08-2023,WELCORP,Midcap,Metals
30-08-2023,VAIBHAVGBL,Midcap,Miscellaneous
30-08-2023,MAZDOCK,Largecap,Industrials
30-08-2023,TVSMOTOR,Largecap,Auto
30-08-2023,STLTECH,Midcap,Industrials
30-08-2023,JSL,Largecap,Metals
30-08-2023,SUPRAJIT,Midcap,Auto
30-08-2023,JKCEMENT,Largecap,Industrials
30-08-2023,RENUKA,Midcap,FMCG
30-08-2023,SUNTV,Largecap,Media
30-08-2023,CIEINDIA,Midcap,Industrials
30-08-2023,SPARC,Midcap,Miscellaneous
30-08-2023,KPRMILL,Largecap,FMCG
30-08-2023,ZFCVINDIA,Largecap,Auto
30-08-2023,JUBLFOOD,Largecap,Quick Service Restaurant
30-08-2023,OBEROIRLTY,Largecap,Realty
30-08-2023,PRESTIGE,Largecap,Realty
30-08-2023,RTNINDIA,Midcap,Miscellaneous
30-08-2023,INDUSTOWER,Largecap,Telecom
30-08-2023,VMART,Smallcap,FMCG
30-08-2023,MTARTECH,Midcap,Industrials
30-08-2023,EASEMYTRIP,Midcap,Miscellaneous
30-08-2023,LXCHEM,Midcap,Industrials
30-08-2023,ABFRL,Largecap,FMCG
30-08-2023,ZOMATO,Largecap,I.T
30-08-2023,EPIGRAL,Smallcap,Industrials
30-08-2023,VIJAYA,Midcap,Pharmaceuticals
30-08-2023,NYKAA,Largecap,I.T
30-08-2023,GOCOLORS,Midcap,Textiles
30-08-2023,METROBRAND,Largecap,FMCG
30-08-2023,TEAMLEASE,Smallcap,Miscellaneous
30-08-2023,RBLBANK,Midcap,Bank
30-08-2023,BLS,Midcap,I.T
31-08-2023,BEML,Midcap,FMCG
31-08-2023,CIPLA,Largecap,Pharmaceuticals
31-08-2023,CRISIL,Largecap,Miscellaneous
31-08-2023,CGPOWER,Largecap,FMCG
31-08-2023,BHEL,Largecap,FMCG
31-08-2023,PGHL,Midcap,Pharmaceuticals
31-08-2023,GODREJIND,Largecap,Industrials
31-08-2023,HFCL,Midcap,Realty
31-08-2023,KAJARIACER,Largecap,Industrials
31-08-2023,KSB,Midcap,FMCG
31-08-2023,LAXMIMACH,Midcap,Industrials
31-08-2023,MFSL,Largecap,Finance
31-08-2023,NCC,Midcap,Realty
31-08-2023,RAYMOND,Midcap,Textiles
31-08-2023,RALLIS,Smallcap,Industrials
